id,date,state,county,addr,death,injured,link
2246040,"March 3, 2022",Minnesota,Minneapolis (Brooklyn Park),6300 Zane Ave N,0,1,https://minnesota.cbslocal.com/2022/03/03/brooklyn-park-shooting-leaves-man-with-multiple-gunshot-wounds/
2246021,"March 3, 2022",Iowa,Reasnor (Galesburg),1400 block of N West St,0,1,https://www.kwqc.com/2022/03/03/one-injured-galesburg-shooting-thursday/
2246000,"March 3, 2022",Tennessee,Memphis,4120 Millbranch Rd,0,3,https://www.actionnews5.com/2022/03/03/police-one-shot-millbranch-road/
2246007,"March 3, 2022",Wisconsin,Milwaukee,N Callahan Pl and W Juneau Ave,0,1,https://www.fox6now.com/news/milwaukee-shooting-juneau-callahan-police
2245993,"March 3, 2022",Maryland,Baltimore,1900 block of Ewald Ave,1,0,https://www.baltimorecountymd.gov/departments/police/news/2022/03/03/ewald-homicide-under-investigation
2245988,"March 3, 2022",Maryland,Baltimore,5000 block of Queensberry Ave,1,0,https://www.baltimoresun.com/news/crime/bs-md-ci-cr-70-year-old-woman-shot-dead-20220303-4ix7ouw4ejbyrb536ijbfuq55i-story.html
2245953,"March 3, 2022",Delaware,Magnolia,200 block of Jeffrey Dr,1,0,"https://baytobaynews.com/stories/magnolia-man-dies-from-gunshot-wound,72674?"
2245951,"March 3, 2022",New York,Corona (Queens),Springfield Blvd and Linden Blvd,0,1,https://twitter.com/NYC_Alerts911/status/1499493013105659914
2245939,"March 3, 2022",District of Columbia,Washington,Gales Pl NE and 17th St NE,1,0,https://twitter.com/alanhenney/status/1499365597494321153
2245928,"March 3, 2022",Illinois,Rantoul,200 S Sheldon St,0,0,https://newschannel20.com/news/local/sixteen-year-old-arrested-for-bringing-firearm-to-school
2245880,"March 3, 2022",California,Anaheim,600 block of S Resh St,1,0,https://mynewsla.com/crime/2022/03/03/man-allegedly-armed-with-gun-fatally-shot-by-anaheim-police/
2245873,"March 3, 2022",Ohio,Dayton,N Gettysburg Ave and Free Pike,0,1,https://www.daytondailynews.com/crime/dayton-police-investigating-early-morning-shooting/TCU5VXBM6ZCATNPFSV2B74IMLE/
2245869,"March 3, 2022",Ohio,Columbus,800 block of S 22nd St,0,1,https://www.nbc4i.com/news/local-news/columbus/shooting-in-south-columbus-leaves-one-person-in-critical-condition/
2245863,"March 3, 2022",Texas,Houston,2200 block of Naomi St,1,0,https://www.click2houston.com/news/local/2022/03/03/homeowner-shoots-kills-intruder-in-southwest-houston-police-say/
2245850,"March 3, 2022",Texas,El Paso,7800 block of N Mesa St,0,1,https://kvia.com/top-stories/2022/03/03/police-investigate-shooting-near-west-el-paso-motel/
2245826,"March 3, 2022",Texas,Midland,N/A,0,0,https://www.newswest9.com/article/news/local/texas-rangers-investigate-mcso-deputy-involved-shooting-incident/513-b082f487-e71e-4a37-babd-b270c9a521d9
2245823,"March 3, 2022",Indiana,Indianapolis,2600 block of Foltz St,0,1,https://www.wthr.com/article/news/crime/shooting-impd-indianapolis-critical-condition-west-side-foltz-street/531-ebab37d4-8de1-4dbe-b0b1-c5bf06e9bbcc
2245800,"March 3, 2022",Indiana,Evansville,Adams Ave and S Linwood Ave,0,1,https://www.14news.com/2022/03/03/man-shows-up-evansville-hospital-with-gunshot-wound/
2245775,"March 3, 2022",Illinois,Chicago,6900 block of S Parnell Ave,0,2,https://home.chicagopolice.org/media_incident/6900-block-of-s-parnell-on-march-3-2022-approx-108-a-m-7th-dist/
2245726,"March 3, 2022",California,Bellflower,Artesia Blvd and Downey Ave,1,0,https://www.ocregister.com/2022/03/03/deputies-shoot-and-kill-man-after-stopping-bellflower-street-takeover/
2245571,"March 2, 2022",Virginia,Richmond,2800 block of E Laburnum Ave,0,1,https://www.wric.com/news/local-news/henrico-county/one-person-hospitalized-after-shooting-in-henrico/
2245169,"March 2, 2022",Wisconsin,Milwaukee,6101 W Medford Ave,0,1,https://mke-police.herokuapp.com/call/220610041
2245542,"March 2, 2022",North Carolina,Charlotte,2001 Alleghany St,0,0,https://www.wbtv.com/2022/03/02/weapon-found-inside-vehicle-harding-university-high-school-officials-confirm/
2245410,"March 2, 2022",Louisiana,New Orleans,800 block of S Peters St,0,2,https://www.fox8live.com/2022/03/02/two-people-shot-early-wednesday-near-warehouse-district-nightclub/
2245489,"March 2, 2022",Kentucky,Louisville,3000 Freys Hill Rd,1,0,https://www.wave3.com/2022/03/02/teen-found-shot-dead-ep-tom-sawyer-state-park/
2245478,"March 2, 2022",Tennessee,Memphis,Vollintine Ave,0,2,https://www.actionnews5.com/2022/03/03/police-two-shot-both-non-critical-condition/
2245461,"March 2, 2022",South Carolina,Cheraw,1343 Dizzy Gillespie Dr,0,1,https://wpde.com/news/local/one-hurt-in-cheraw-shooting-police-say
2245425,"March 2, 2022",California,San Diego,Montezuma Rd and Collwood Blvd,0,1,https://www.sandiegouniontribune.com/news/public-safety/story/2022-03-02/man-injured-in-college-area-shooting
2245192,"March 2, 2022",Illinois,Chicago,319 S Kilbourn Ave,1,1,https://twitter.com/Chicago_Scanner/status/1499071398601502731
2245377,"March 2, 2022",California,Twentynine Palms,73175 El Paseo Dr,0,0,https://kesq.com/news/crime/2022/03/02/12-year-old-cathedral-city-boy-accused-of-bringing-stolen-unloaded-handgun-to-a-twentynine-palms-elementary-school/
2245415,"March 2, 2022",Georgia,Atlanta,2595 Martin Luther King Jr Dr NW,0,1,https://www.atlantapd.org/Home/Components/News/News/2273/71
2245413,"March 2, 2022",Georgia,Atlanta,600 Greensferry Ave SW,0,1,https://www.atlantapd.org/Home/Components/News/News/2275/71
2245390,"March 2, 2022",Louisiana,New Orleans,800 block of Gordon St,0,2,https://wgno.com/news/crime/double-shooting-injures-two-in-holy-cross-nopd-reports/
2245388,"March 2, 2022",Illinois,Urbana,1300 block of N Lincoln Ave,0,1,https://www.wcia.com/news/urbana-police-investigate-shooting/
2245331,"March 2, 2022",New York,Buffalo,1900 block of Bailey Avenue,0,1,https://www.wkbw.com/news/local-news/buffalo-police-investigating-shooting-on-bailey-avenue-early-wednesday
2245279,"March 2, 2022",Illinois,Mchenry (Lakemoor),31700 block of N Jennifer Ln,0,1,https://www.dailyherald.com/news/20220302/authorities-woman-shot-following-drug-transaction-in-lakemoor
2245271,"March 2, 2022",Illinois,Chicago,3400 block of W Lyndale St,0,1,https://www.fox32chicago.com/news/man-shot-in-the-hip-in-chicagos-logan-square
2245263,"March 2, 2022",Ohio,Cleveland,E 137th St and Kinsman Rd,0,1,https://www.cleveland19.com/2022/03/02/1-shot-clevelands-mount-pleasant-neighborhood/
2245175,"March 2, 2022",Wisconsin,Milwaukee,3000 block of N 44th St,0,1,https://www.fox6now.com/news/2-shootings-in-milwaukee-2-men-wounded
2245254,"March 2, 2022",Wisconsin,Milwaukee,1530 W State St,0,1,https://www.fox6now.com/news/2-shootings-in-milwaukee-2-men-wounded
2245257,"March 2, 2022",California,Riverside,Gould St and Crest Ave,1,0,https://losangeles.cbslocal.com/2022/03/02/man-shot-dead-in-truck-in-riverside-neighborhood/
2245252,"March 2, 2022",Georgia,Decatur,4421 Glenwood Rd,1,0,https://www.ajc.com/neighborhoods/dekalb/breaking-body-found-on-sidewalk-in-front-of-dekalb-county-strip-mall/MQFFQU42URA5NBNBHUINPMVSUU/
